ItemIndex,RecordName,RepresentIndex,HighGroup,MiddleGroup,FunctionIndex,IsResell,ResellPoint,PointPrice,CashPrice,BonusPoint,CashType,IsSell,DisplayOrder,IsShopShow,IsNew,NewBeginTime,NewEndTime,IsHot,HotBeginTime,HotEndTime,IsSale,SaleBeginTime,SaleEndTime,SalePrice,UseType,Durability,UseTime,UseCount,IsMerge,Cangift,RepairPoint,OnlyPvE,EngName,BuyPopupOrder,ItemDesc,ItemDetailDesc,InfoType,Attack,Accuracy,Stability,ShotSpeed,Carry,Magazine,Supply,IsInvenShow,BuyLevelLimit,EquipLevelLimit,UseState,SlotCount,WeaponType,CapsuleGrade
21204501,1_ShotGun_KSG-15,21204501,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,6,0,KSG-15_Durability_NoItem,,I_D_1_ShotGun_KSG-15,,1,52,33,45,19,73,14,50,1,06,0,1,0,5,1
21204502,1_ShotGun_KSG-15,21204501,2,1,0,0,0,36000,20000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,6,0,KSG-15_Durability,,I_D_1_ShotGun_KSG-15,,1,52,33,45,19,73,14,50,1,06,0,1,0,5,1
21604501,1_ShotGun_KSG-15,21604501,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,KSG-15_Permanent_NoItem,,I_D_1_ShotGun_KSG-15,,1,52,33,45,19,73,14,50,1,06,0,1,0,5,1
21604502,1_ShotGun_KSG-15,21604501,2,1,0,0,0,28350,20000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,KSG-15_Permanent,1,I_D_1_ShotGun_KSG-15,,1,52,33,45,19,73,14,50,1,06,0,1,0,5,1
21401001,1_SMG_MP7,21401001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,HK MP7_Period_NoItem,,I_D_1_SMG_MP7,,1,24,34,56,77,76,40,160,1,02,0,1,0,2,1
21401002,1_SMG_MP7,21401001,2,1,0,0,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,HK MP7_Period_24,,I_D_1_SMG_MP7,,1,24,34,56,77,76,40,160,1,02,0,1,0,2,1
21401003,1_SMG_MP7,21401001,2,1,0,0,0,5700,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,HK MP7_Period_168,,I_D_1_SMG_MP7,,1,24,34,56,77,76,40,160,1,02,0,1,0,2,1
21401004,1_SMG_MP7,21401001,2,1,0,0,0,19000,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,HK MP7_Period_720,,I_D_1_SMG_MP7,,1,24,34,56,77,76,40,160,1,02,0,1,0,2,1
21201001,1_SMG_MP7,21201001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,HK MP7_Durability_NoItem,,I_D_1_SMG_MP7,,1,24,34,56,77,76,40,160,1,02,0,1,0,2,1
21201002,1_SMG_MP7,21201001,2,1,0,0,0,28800,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,HK MP7_Durability,,I_D_1_SMG_MP7,,1,24,34,56,77,76,40,160,1,02,0,1,0,2,1
21601001,1_SMG_MP7,21601001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HK MP7_Permanent_NoItem,,I_D_1_SMG_MP7,,1,24,34,56,77,76,40,160,1,02,0,1,0,2,1
21601002,1_SMG_MP7,21601001,2,1,0,0,0,21600,16000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HK MP7_Permanent,1,I_D_1_SMG_MP7,,1,24,34,56,77,76,40,160,1,02,0,1,0,2,1
21401901,1_SMG_KAC-PDW,21401901,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,KAC-PDW_Period_NoItem,,I_D_1_SMG_KAC-PDW,,1,28,36,64,68,86,30,120,1,03,0,1,0,2,1
21401902,1_SMG_KAC-PDW,21401901,2,1,0,0,0,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,KAC-PDW_Period_24,,I_D_1_SMG_KAC-PDW,,1,28,36,64,68,86,30,120,1,03,0,1,0,2,1
21401903,1_SMG_KAC-PDW,21401901,2,1,0,0,0,8600,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,KAC-PDW_Period_168,,I_D_1_SMG_KAC-PDW,,1,28,36,64,68,86,30,120,1,03,0,1,0,2,1
21401904,1_SMG_KAC-PDW,21401901,2,1,0,0,0,28500,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,KAC-PDW_Period_720,,I_D_1_SMG_KAC-PDW,,1,28,36,64,68,86,30,120,1,03,0,1,0,2,1
21201901,1_SMG_KAC-PDW,21201901,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,KAC-PDW_Durability_NoItem,,I_D_1_SMG_KAC-PDW,,1,28,36,64,68,86,30,120,1,03,0,1,0,2,1
21201902,1_SMG_KAC-PDW,21201901,2,1,0,0,0,43200,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,KAC-PDW_Durability,,I_D_1_SMG_KAC-PDW,,1,28,36,64,68,86,30,120,1,03,0,1,0,2,1
21601901,1_SMG_KAC-PDW,21601901,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,KAC-PDW_Permanent_NoItem,,I_D_1_SMG_KAC-PDW,,1,28,36,64,68,86,30,120,1,03,0,1,0,2,1
21601902,1_SMG_KAC-PDW,21601901,2,1,0,0,0,22950,24000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,KAC-PDW_Permanent,1,I_D_1_SMG_KAC-PDW,,1,28,36,64,68,86,30,120,1,03,0,1,0,2,1
21407201,1_SMG_KAC-PDW_Blood,21407201,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,KAC-PDW Bloody_Period_NoItem,,I_D_1_SMG_KAC-PDW_Blood,,1,28,36,64,68,86,30,120,1,00,0,1,0,2,1
21407202,1_SMG_KAC-PDW_Blood,21407201,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,KAC-PDW Bloody_Period_24,,I_D_1_SMG_KAC-PDW_Blood,,1,28,36,64,68,86,30,120,1,00,0,1,0,2,1
21407203,1_SMG_KAC-PDW_Blood,21407201,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,KAC-PDW Bloody_Period_168,,I_D_1_SMG_KAC-PDW_Blood,,1,28,36,64,68,86,30,120,1,00,0,1,0,2,1
21407204,1_SMG_KAC-PDW_Blood,21407201,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,KAC-PDW Bloody_Period_720,,I_D_1_SMG_KAC-PDW_Blood,,1,28,36,64,68,86,30,120,1,00,0,1,0,2,1
21207201,1_SMG_KAC-PDW_Blood,21207201,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,KAC-PDW Bloody_Durability_NoItem,,I_D_1_SMG_KAC-PDW_Blood,,1,28,36,64,68,86,30,120,1,00,0,1,0,2,1
21207202,1_SMG_KAC-PDW_Blood,21207201,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,KAC-PDW Bloody_Durability,,I_D_1_SMG_KAC-PDW_Blood,,1,28,36,64,68,86,30,120,1,00,0,1,0,2,1
21607201,1_SMG_KAC-PDW_Blood,21607201,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,KAC-PDW Bloody_Permanent_NoItem,,I_D_1_SMG_KAC-PDW_Blood,,1,28,36,64,68,86,30,120,1,00,0,1,0,2,1
21607202,1_SMG_KAC-PDW_Blood,21607201,2,1,0,0,0,0,1699,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,KAC-PDW Bloody_Permanent,1,I_D_1_SMG_KAC-PDW_Blood,,1,28,36,64,68,86,30,120,1,00,0,1,0,2,1
21401801,1_SMG_KrissVector,21401801,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,Kriss Vecter_Period_NoItem,,I_D_1_SMG_KrissVector,,1,25,30,74,74,83,25,100,1,06,0,1,0,2,1
21401802,1_SMG_KrissVector,21401801,2,1,0,0,0,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,Kriss Vecter_Period_24,,I_D_1_SMG_KrissVector,,1,25,30,74,74,83,25,100,1,06,0,1,0,2,1
21401803,1_SMG_KrissVector,21401801,2,1,0,0,0,8600,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,Kriss Vecter_Period_168,,I_D_1_SMG_KrissVector,,1,25,30,74,74,83,25,100,1,06,0,1,0,2,1
21401804,1_SMG_KrissVector,21401801,2,1,0,0,0,28500,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,Kriss Vecter_Period_720,,I_D_1_SMG_KrissVector,,1,25,30,74,74,83,25,100,1,06,0,1,0,2,1
21201801,1_SMG_KrissVector,21201801,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,Kriss Vecter_Durability_NoItem,,I_D_1_SMG_KrissVector,,1,25,30,74,74,83,25,100,1,06,0,1,0,2,1
21201802,1_SMG_KrissVector,21201801,2,1,0,0,0,43200,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,Kriss Vecter_Durability,,I_D_1_SMG_KrissVector,,1,25,30,74,74,83,25,100,1,06,0,1,0,2,1
21601801,1_SMG_KrissVector,21601801,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Kriss Vecter_Permanent_NoItem,,I_D_1_SMG_KrissVector,,1,25,30,74,74,83,25,100,1,06,0,1,0,2,1
21601802,1_SMG_KrissVector,21601801,2,1,0,0,0,27000,24000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Kriss Vecter_Permanent,1,I_D_1_SMG_KrissVector,,1,25,30,74,74,83,25,100,1,06,0,1,0,2,1
21402101,1_SMG_FD99_H,21402101,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,FD99(H)_Period_NoItem,,I_D_1_SMG_FD99_H,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21402102,1_SMG_FD99_H,21402101,2,1,0,0,0,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,FD99(H)_Period_24,,I_D_1_SMG_FD99_H,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21402103,1_SMG_FD99_H,21402101,2,1,0,0,0,8600,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,FD99(H)_Period_168,,I_D_1_SMG_FD99_H,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21402104,1_SMG_FD99_H,21402101,2,1,0,0,0,28500,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,FD99(H)_Period_720,,I_D_1_SMG_FD99_H,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21202101,1_SMG_FD99_H,21202101,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,FD99(H)_Durability_NoItem,,I_D_1_SMG_FD99_H,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21202102,1_SMG_FD99_H,21202101,2,1,0,0,0,43200,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,FD99(H)_Durability,,I_D_1_SMG_FD99_H,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21602101,1_SMG_FD99_H,21602101,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,FD99(H)_Permanent_NoItem,,I_D_1_SMG_FD99_H,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21602102,1_SMG_FD99_H,21602101,2,1,0,0,0,35100,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,FD99(H)_Permanent,,I_D_1_SMG_FD99_H,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21403601,1_SMG_FD99_M,21403601,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,FD99(M)_Period_NoItem,,I_D_1_SMG_FD99_M,,1,25,30,64,73,69,50,200,1,00,0,1,0,2,1
21403602,1_SMG_FD99_M,21403601,2,1,0,0,0,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,FD99(M)_Period_24,,I_D_1_SMG_FD99_M,,1,25,30,64,73,69,50,200,1,00,0,1,0,2,1
21403603,1_SMG_FD99_M,21403601,2,1,0,0,0,8600,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,FD99(M)_Period_168,,I_D_1_SMG_FD99_M,,1,25,30,64,73,69,50,200,1,00,0,1,0,2,1
21403604,1_SMG_FD99_M,21403601,2,1,0,0,0,28500,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,FD99(M)_Period_720,,I_D_1_SMG_FD99_M,,1,25,30,64,73,69,50,200,1,00,0,1,0,2,1
21203601,1_SMG_FD99_M,21203601,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,FD99(M)_Durability_NoItem,,I_D_1_SMG_FD99_M,,1,25,30,64,73,69,50,200,1,00,0,1,0,2,1
21203602,1_SMG_FD99_M,21203601,2,1,0,0,0,43200,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,FD99(M)_Durability,,I_D_1_SMG_FD99_M,,1,25,30,64,73,69,50,200,1,00,0,1,0,2,1
21603601,1_SMG_FD99_M,21603601,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,FD99(M)_Permanent_NoItem,,I_D_1_SMG_FD99_M,,1,25,30,64,73,69,50,200,1,00,0,1,0,2,1
21603602,1_SMG_FD99_M,21603601,2,1,0,0,0,35100,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,FD99(M)_Permanent,,I_D_1_SMG_FD99_M,,1,25,30,64,73,69,50,200,1,00,0,1,0,2,1
21403701,1_SMG_FD99_L,21403701,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,FD99(L)_Period_NoItem,,I_D_1_SMG_FD99_L,,1,28,32,59,69,72,50,200,1,00,0,1,0,2,1
21403702,1_SMG_FD99_L,21403701,2,1,0,0,0,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,FD99(L)_Period_24,,I_D_1_SMG_FD99_L,,1,28,32,59,69,72,50,200,1,00,0,1,0,2,1
21403703,1_SMG_FD99_L,21403701,2,1,0,0,0,8600,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,FD99(L)_Period_168,,I_D_1_SMG_FD99_L,,1,28,32,59,69,72,50,200,1,00,0,1,0,2,1
21403704,1_SMG_FD99_L,21403701,2,1,0,0,0,28500,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,FD99(L)_Period_720,,I_D_1_SMG_FD99_L,,1,28,32,59,69,72,50,200,1,00,0,1,0,2,1
21203701,1_SMG_FD99_L,21203701,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,FD99(L)_Durability_NoItem,,I_D_1_SMG_FD99_L,,1,28,32,59,69,72,50,200,1,00,0,1,0,2,1
21203702,1_SMG_FD99_L,21203701,2,1,0,0,0,43200,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,FD99(L)_Durability,,I_D_1_SMG_FD99_L,,1,28,32,59,69,72,50,200,1,00,0,1,0,2,1
21603701,1_SMG_FD99_L,21603701,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,FD99(L)_Permanent_NoItem,,I_D_1_SMG_FD99_L,,1,28,32,59,69,72,50,200,1,00,0,1,0,2,1
21603702,1_SMG_FD99_L,21603701,2,1,0,0,0,35100,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,FD99(L)_Permanent,,I_D_1_SMG_FD99_L,,1,28,32,59,69,72,50,200,1,00,0,1,0,2,1
21405201,1_SMG_FD99_Skeleton,21405201,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,FD99 Skull_Period_NoItem,,I_D_1_SMG_FD99_Skeleton,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21405202,1_SMG_FD99_Skeleton,21405201,2,1,0,0,0,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,FD99 Skull_Period_24,,I_D_1_SMG_FD99_Skeleton,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21405203,1_SMG_FD99_Skeleton,21405201,2,1,0,0,0,8600,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,FD99 Skull_Period_168,,I_D_1_SMG_FD99_Skeleton,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21405204,1_SMG_FD99_Skeleton,21405201,2,1,0,0,0,28500,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,FD99 Skull_Period_720,,I_D_1_SMG_FD99_Skeleton,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21205201,1_SMG_FD99_Skeleton,21205201,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,FD99 Skull_Durability_NoItem,,I_D_1_SMG_FD99_Skeleton,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21205202,1_SMG_FD99_Skeleton,21205201,2,1,0,0,0,43200,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,FD99 Skull_Durability,,I_D_1_SMG_FD99_Skeleton,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21605201,1_SMG_FD99_Skeleton,21605201,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,FD99 Skull_Permanent_NoItem,,I_D_1_SMG_FD99_Skeleton,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21605202,1_SMG_FD99_Skeleton,21605201,2,1,0,0,0,36450,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,FD99 Skull_Permanent,1,I_D_1_SMG_FD99_Skeleton,,1,28,32,64,73,76,50,200,1,00,0,1,0,2,1
21401301,1_MG_M249,21401301,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,M249 SAW_Period_NoItem,,I_D_1_MG_M249,,1,33,33,25,60,30,100,200,1,06,0,1,0,3,1
21401302,1_MG_M249,21401301,2,1,0,0,0,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,M249 SAW_Period_24,,I_D_1_MG_M249,,1,33,33,25,60,30,100,200,1,06,0,1,0,3,1
21401303,1_MG_M249,21401301,2,1,0,0,0,5700,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,M249 SAW_Period_168,,I_D_1_MG_M249,,1,33,33,25,60,30,100,200,1,06,0,1,0,3,1
21401304,1_MG_M249,21401301,2,1,0,0,0,19000,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,M249 SAW_Period_720,,I_D_1_MG_M249,,1,33,33,25,60,30,100,200,1,06,0,1,0,3,1
21201301,1_MG_M249,21201301,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,M249 SAW_Durability_NoItem,,I_D_1_MG_M249,,1,33,33,25,60,30,100,200,1,06,0,1,0,3,1
21201302,1_MG_M249,21201301,2,1,0,0,0,28800,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,8,0,M249 SAW_Durability,,I_D_1_MG_M249,,1,33,33,25,60,30,100,200,1,06,0,1,0,3,1
21601301,1_MG_M249,21601301,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,M249 SAW_Permanent_NoItem,,I_D_1_MG_M249,,1,33,33,25,60,30,100,200,1,06,0,1,0,3,1
21601302,1_MG_M249,21601301,2,1,0,0,0,31050,16000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,M249 SAW_Permanent,1,I_D_1_MG_M249,,1,33,33,25,60,30,100,200,1,06,0,1,0,3,1
21404601,1_MG_HK_MG4,21404601,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,HK MG4_Period_NoItem,,I_D_1_MG_HK_MG4,,1,33,29,23,67,30,80,160,1,00,0,1,0,3,1
21404602,1_MG_HK_MG4,21404601,2,1,0,0,0,1700,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,HK MG4_Period_24,,I_D_1_MG_HK_MG4,,1,33,29,23,67,30,80,160,1,00,0,1,0,3,1
21404603,1_MG_HK_MG4,21404601,2,1,0,0,0,10000,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,HK MG4_Period_168,,I_D_1_MG_HK_MG4,,1,33,29,23,67,30,80,160,1,00,0,1,0,3,1
21404604,1_MG_HK_MG4,21404601,2,1,0,0,0,33300,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,HK MG4_Period_720,,I_D_1_MG_HK_MG4,,1,33,29,23,67,30,80,160,1,00,0,1,0,3,1
21204601,1_MG_HK_MG4,21204601,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,HK MG4_Durability_NoItem,,I_D_1_MG_HK_MG4,,1,33,29,23,67,30,80,160,1,00,0,1,0,3,1
21204602,1_MG_HK_MG4,21204601,2,1,0,0,0,50400,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,HK MG4_Durability,,I_D_1_MG_HK_MG4,,1,33,29,23,67,30,80,160,1,00,0,1,0,3,1
21604601,1_MG_HK_MG4,21604601,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HK MG4_Permanent_NoItem,,I_D_1_MG_HK_MG4,,1,33,29,23,67,30,80,160,1,00,0,1,0,3,1
21604602,1_MG_HK_MG4,21604601,2,1,0,0,0,50400,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HK MG4_Permanent,1,I_D_1_MG_HK_MG4,,1,33,29,23,67,30,80,160,1,00,0,1,0,3,1
21401701,1_Nail_Hammerhead_H,21401701,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,HV Hammerhead(H)_Period_NoItem,,I_D_1_Nail_Hammerhead_H,,1,45,78,62,39,71,25,100,1,00,0,1,0,1,1
21401702,1_Nail_Hammerhead_H,21401701,2,1,0,0,0,1400,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,86400,0,1,0,0,0,HV Hammerhead(H)_Period_24,,I_D_1_Nail_Hammerhead_H,,1,45,78,62,39,71,25,100,1,00,0,1,0,1,1
21401703,1_Nail_Hammerhead_H,21401701,2,1,0,0,0,8600,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,604800,0,1,0,0,0,HV Hammerhead(H)_Period_168,,I_D_1_Nail_Hammerhead_H,,1,45,78,62,39,71,25,100,1,00,0,1,0,1,1
21401704,1_Nail_Hammerhead_H,21401701,2,1,0,0,0,28500,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2592000,0,1,0,0,0,HV Hammerhead(H)_Period_720,,I_D_1_Nail_Hammerhead_H,,1,45,78,62,39,71,25,100,1,00,0,1,0,1,1
21201701,1_Nail_Hammerhead_H,21201701,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,HV Hammerhead(H)_Durability_NoItem,,I_D_1_Nail_Hammerhead_H,,1,45,78,62,39,71,25,100,1,00,0,1,0,1,1
21201702,1_Nail_Hammerhead_H,21201701,2,1,0,0,0,43200,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172800,0,0,1,0,5,0,HV Hammerhead(H)_Durability,,I_D_1_Nail_Hammerhead_H,,1,45,78,62,39,71,25,100,1,00,0,1,0,1,1
21601701,1_Nail_Hammerhead_H,21601701,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HV Hammerhead(H)_Permanent_NoItem,,I_D_1_Nail_Hammerhead_H,,1,45,78,62,39,71,25,100,1,00,0,1,0,1,1
21601702,1_Nail_Hammerhead_H,21601701,2,1,0,0,0,21600,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,HV Hammerhead(H)_Permanent,,I_D_1_Nail_Hammerhead_H,,1,45,78,62,39,71,25,100,1,00,0,1,0,1,1
21403001,1_Nail_Hammerhead_M,21403001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,HV Hammerhead(M)_Period_NoItem,,I_D_1_Nail_Hammerhead_M,,1,40,76,62,39,64,25,100,1,00,0,1,0,1,1
